id_sale,lat,long,returned_street_name,returned_zip_code
3614_2,40.84416363527224,-73.86679972831617,VICTOR STREET,10462
3615_2,40.838897841234115,-73.8703555913482,ROSEDALE AVENUE,10460
3616_2,40.83810445033144,-73.87020535185736,MANSION STREET,10460
3617_2,40.838897222473996,-73.86980626675432,ROSEDALE AVENUE,10460
3618_2,40.838192486549154,-73.86796814672088,ST LAWRENCE AVENUE,10460
3619_2,40.83919644789992,-73.86507495262613,LELAND AVENUE,10460
3621_2,40.839513752048504,-73.8641527341552,WHITE PLAINS ROAD,10462
3622_2,40.83931883536381,-73.8641169920848,WHITE PLAINS ROAD,10462
3624_2,40.83926942214237,-73.86410986500024,WHITE PLAINS ROAD,10462
3629_2,40.83583157372372,-73.86287011919505,WHITE PLAINS ROAD,10462
3631_2,40.83713426509482,-73.85310270186696,PURDY STREET,10462
3634_2,40.84002041384257,-73.87034256157234,ADAMS STREET,10460
3635_2,40.84066491096551,-73.86988954526295,VAN BUREN STREET,10460
3636_2,40.84014330678077,-73.86979298596863,ADAMS ST,10460
3638_2,40.84297410608221,-73.87068376853841,MORRIS PARK AVENUE,10460
3639_2,40.843661753057745,-73.86955117330415,MORRIS PARK AVE,10460
3640_2,40.84285991060064,-73.86920939659444,TAYLOR AVENUE,10460
3641_2,40.84152041269185,-73.86913974754574,MELVILLE STREET,10460
3643_2,40.84142763173185,-73.86720998831503,GARFIELD STREET,10460
3644_2,40.84225299529237,-73.86652164886323,MEAD STREET,10460
3645_2,40.84245496164855,-73.86553818691995,UNIONPORT ROAD,10462
3651_2,40.83741145140786,-73.86663255190226,TAYLOR AVENUE,10460
3653_2,40.835975668368576,-73.86637523454168,TAYLOR AVENUE,10460
3655_2,40.83647518309471,-73.8640071567286,LELAND AVENUE,10460
3656_2,40.837136793790144,-73.86412144881324,LELAND AVENUE,10460
3657_2,40.83895687867467,-73.86441046450592,LELAND AVENUE,10460
3658_2,40.838153993258324,-73.85208131740407,GLOVER STREET,10462
4014_2,40.83514011151233,-73.85627639204809,MCGRAW AVE,10462
4016_2,40.84345079862853,-73.86989493910649,MORRIS PARK AVENUE,10460
